CountryName,CountryCode,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Aruba,ABW,20200101,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200102,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200103,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200104,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200105,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200106,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200107,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200108,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200109,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200110,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200111,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200112,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200113,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200114,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200115,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200116,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200117,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200118,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200119,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200120,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200121,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200122,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200123,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200124,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200125,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200126,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200127,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200128,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200129,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200130,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200131,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200201,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200202,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200203,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200204,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200205,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200206,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200207,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200208,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200209,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200210,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200211,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200212,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200213,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200214,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200215,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200216,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200217,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200218,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200219,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200220,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200221,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200222,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200223,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200224,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200225,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200226,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200227,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200228,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200229,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200301,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200302,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200303,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200304,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200305,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200306,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200307,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200308,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200309,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0
Aruba,ABW,20200310,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,,,0,0,0,0,2.56,2.56,3.03,3.03,0,0
Aruba,ABW,20200311,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,,,0,0,0,0,2.56,2.56,3.03,3.03,0,0
Aruba,ABW,20200312,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,,,0,0,0,0,2.56,2.56,3.03,3.03,0,0
Aruba,ABW,20200313,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,2,0,0,0,0,0,2.56,2.56,3.03,3.03,0,0
Aruba,ABW,20200314,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,0,0,,1,0,0,0,,,,0,0,0,0,2.56,2.56,3.03,3.03,0,0
Aruba,ABW,20200315,0,,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,0,,1,0,0,0,,,,8.33,8.33,10.71,10.71,8.33,8.33,9.85,9.85,0,0
Aruba,ABW,20200316,3,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,0,,1,0,0,0,,,,19.44,19.44,25,25,16.03,16.03,18.94,18.94,0,0
Aruba,ABW,20200317,3,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,0,,1,0,0,0,,,,19.44,19.44,25,25,16.03,16.03,18.94,18.94,0,0
Aruba,ABW,20200318,3,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,0,0,0,,,,30.56,30.56,39.29,39.29,23.72,23.72,28.03,28.03,0,0
Aruba,ABW,20200319,3,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,,,30.56,30.56,39.29,39.29,27.56,27.56,32.58,32.58,0,0
Aruba,ABW,20200320,3,1,0,,0,,0,,0,,0,,0,,3,0,,0,0,0,2,1,1,1,0,0,,4,0,30.56,30.56,39.29,39.29,27.56,27.56,32.58,32.58,0,0
Aruba,ABW,20200321,3,1,2,1,0,,0,,0,,1,1,0,,3,0,,0,0,0,2,1,1,1,0,0,,,,41.67,41.67,57.14,57.14,35.26,35.26,41.67,41.67,0,0
Aruba,ABW,20200322,3,1,2,1,0,,0,,0,,1,1,0,,3,0,,0,0,0,2,1,1,1,0,0,,,,41.67,41.67,57.14,57.14,35.26,35.26,41.67,41.67,0,0
Aruba,ABW,20200323,3,1,2,1,0,,0,,0,,1,1,0,,3,0,,0,0,0,2,1,1,1,0,0,,,,41.67,41.67,57.14,57.14,35.26,35.26,41.67,41.67,0,0
Aruba,ABW,20200324,3,1,2,1,0,,0,,0,,1,1,0,,3,0,,0,0,0,2,1,1,1,0,0,,12,0,41.67,41.67,57.14,57.14,35.26,35.26,41.67,41.67,0,0
Aruba,ABW,20200325,3,1,2,1,0,,0,,0,,1,1,0,,3,0,,0,0,0,2,1,1,1,0,0,,17,0,41.67,41.67,57.14,57.14,35.26,35.26,41.67,41.67,0,0
Aruba,ABW,20200326,3,1,2,1,0,,0,,0,,1,1,0,,3,0,,0,0,0,2,1,1,1,0,0,,19,0,41.67,41.67,57.14,57.14,35.26,35.26,41.67,41.67,0,0
Aruba,ABW,20200327,3,1,2,1,0,,0,,0,,1,1,0,,3,0,,0,0,0,2,1,1,1,0,0,,28,0,41.67,41.67,57.14,57.14,35.26,35.26,41.67,41.67,0,0
Aruba,ABW,20200328,3,1,2,1,0,,0,,0,,1,1,0,,3,0,,0,0,0,2,1,1,1,0,0,,28,0,41.67,41.67,57.14,57.14,35.26,35.26,41.67,41.67,0,0
Aruba,ABW,20200329,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,0,,0,0,0,2,1,1,1,0,0,,28,0,82.41,82.41,82.14,82.14,63.46,63.46,75,75,0,0
Aruba,ABW,20200330,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,0,,2,0,0.56,2,1,1,1,0,0,,50,0,82.41,82.41,82.14,82.14,71.15,71.15,75,75,50,50
Aruba,ABW,20200331,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,0,,2,0,0,2,1,1,1,0,0,,,,82.41,82.41,82.14,82.14,71.15,71.15,75,75,50,50
Aruba,ABW,20200401,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,55,0,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200402,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,55,0,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200403,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,60,0,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200404,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,62,0,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200405,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,64,0,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200406,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,64,0,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200407,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,71,0,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200408,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,74,0,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200409,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,77,0,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200410,3,1,3,1,2,1,4,1,0,,3,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,82,0,86.11,86.11,82.14,82.14,79.49,79.49,78.03,78.03,87.5,87.5
Aruba,ABW,20200411,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,86,0,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200412,3,1,3,1,2,1,4,1,0,,3,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,92,0,86.11,86.11,82.14,82.14,79.49,79.49,78.03,78.03,87.5,87.5
Aruba,ABW,20200413,3,1,3,1,2,1,4,1,0,,3,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,92,0,86.11,86.11,82.14,82.14,79.49,79.49,78.03,78.03,87.5,87.5
Aruba,ABW,20200414,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,92,0,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200415,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,92,0,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200416,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,93,1,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200417,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,95,1,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200418,3,1,3,1,2,1,4,1,0,,2,1,2,1,4,2,0,2,0,0,2,1,1,1,0,0,,96,2,85.19,85.19,85.71,85.71,78.85,78.85,77.27,77.27,87.5,87.5
Aruba,ABW,20200419,3,1,3,1,2,1,4,1,0,,2,1,2,1,4,2,0,2,0,0,2,1,1,1,0,0,,96,2,85.19,85.19,85.71,85.71,78.85,78.85,77.27,77.27,87.5,87.5
Aruba,ABW,20200420,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,97,2,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200421,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,97,2,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200422,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,97,2,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200423,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,100,2,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200424,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,100,2,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200425,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,100,2,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200426,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,100,2,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200427,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,100,2,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200428,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,100,2,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200429,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,100,2,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200430,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,100,2,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200501,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,100,2,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200502,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,100,2,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200503,3,1,3,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,100,2,82.41,82.41,82.14,82.14,76.92,76.92,75,75,87.5,87.5
Aruba,ABW,20200504,3,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,100,2,78.7,78.7,78.57,78.57,74.36,74.36,71.97,71.97,87.5,87.5
Aruba,ABW,20200505,3,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,100,2,78.7,78.7,78.57,78.57,74.36,74.36,71.97,71.97,87.5,87.5
Aruba,ABW,20200506,3,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,100,2,78.7,78.7,78.57,78.57,74.36,74.36,71.97,71.97,87.5,87.5
Aruba,ABW,20200507,3,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,2,78.7,78.7,78.57,78.57,74.36,74.36,71.97,71.97,87.5,87.5
Aruba,ABW,20200508,3,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,78.7,78.7,78.57,78.57,74.36,74.36,71.97,71.97,87.5,87.5
Aruba,ABW,20200509,3,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,78.7,78.7,78.57,78.57,74.36,74.36,71.97,71.97,87.5,87.5
Aruba,ABW,20200510,3,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,78.7,78.7,78.57,78.57,74.36,74.36,71.97,71.97,87.5,87.5
Aruba,ABW,20200511,3,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,78.7,78.7,78.57,78.57,74.36,74.36,71.97,71.97,87.5,87.5
Aruba,ABW,20200512,3,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,78.7,78.7,78.57,78.57,74.36,74.36,71.97,71.97,87.5,87.5
Aruba,ABW,20200513,3,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,78.7,78.7,78.57,78.57,74.36,74.36,71.97,71.97,87.5,87.5
Aruba,ABW,20200514,3,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,78.7,78.7,78.57,78.57,74.36,74.36,71.97,71.97,87.5,87.5
Aruba,ABW,20200515,3,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,78.7,78.7,78.57,78.57,74.36,74.36,71.97,71.97,87.5,87.5
Aruba,ABW,20200516,3,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,78.7,78.7,78.57,78.57,74.36,74.36,71.97,71.97,87.5,87.5
Aruba,ABW,20200517,3,1,2,1,2,1,4,1,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,78.7,78.7,78.57,78.57,74.36,74.36,71.97,71.97,87.5,87.5
Aruba,ABW,20200518,0,,2,1,0,,0,,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,45.37,45.37,50,50,51.28,51.28,44.7,44.7,87.5,87.5
Aruba,ABW,20200519,0,,2,1,0,,0,,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,45.37,45.37,50,50,51.28,51.28,44.7,44.7,87.5,87.5
Aruba,ABW,20200520,0,,2,1,0,,0,,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,45.37,45.37,50,50,51.28,51.28,44.7,44.7,87.5,87.5
Aruba,ABW,20200521,0,,2,1,0,,0,,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,45.37,45.37,50,50,51.28,51.28,44.7,44.7,87.5,87.5
Aruba,ABW,20200522,0,,2,1,0,,0,,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,45.37,45.37,50,50,51.28,51.28,44.7,44.7,87.5,87.5
Aruba,ABW,20200523,0,,2,1,0,,0,,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,45.37,45.37,50,50,51.28,51.28,44.7,44.7,87.5,87.5
Aruba,ABW,20200524,0,,2,1,0,,0,,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,45.37,45.37,50,50,51.28,51.28,44.7,44.7,87.5,87.5
Aruba,ABW,20200525,0,,2,1,0,,0,,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,45.37,45.37,50,50,51.28,51.28,44.7,44.7,87.5,87.5
Aruba,ABW,20200526,0,,2,1,0,,0,,0,,2,1,2,1,3,2,0,2,0,0,2,1,1,1,0,0,,101,3,45.37,45.37,50,50,51.28,51.28,44.7,44.7,87.5,87.5
