Date,AT,BE,CY,FI,FR,DE,GR,IE,IT,LT,MT,NL,PT,SK,SI,ES
2000Q1,4.57679108025875,4.79915732141251,6.51580058359719,5.80033160283765,4.42636399028568,3.39962132581187,3.33378464154889,9.49410949410949,3.9170719141599,,,4.59487387975148,4.36259831706638,-1.68831180770253,4.43088311767765,5.35301158866763
2000Q2,3.74761467842499,4.1286496350365,9.14956729152014,4.9802030867024,4.54661405488386,4.25058519915436,3.31896293184596,11.2266500622665,4.2087567125814,,,4.59890919656643,3.27189848810127,0.97236624704405,1.62130437972269,5.42212831448657
2000Q3,2.54957576156988,3.11270438051937,4.52859770253565,6.33703060269945,3.98948795816989,3.04390541934749,4.84544822716004,9.31145201569747,4.06848661219148,,,4.02929950564526,3.76735819519644,2.20995254910927,5.54953164061324,5.16137087369643
2000Q4,2.67583188824686,2.90221832681126,3.77084629284043,5.90852839727218,3.39689773457998,1.90641302941374,4.6589314626618,7.95655835293434,4.02821829346276,,,3.91938305537439,3.86540496121462,3.24996998995254,4.48530064837019,5.05399540545872
2001Q1,2.5814567284731,2.23330840984029,3.38938594701717,4.01284521515735,3.00380135321961,2.50322831577404,5.55703371828692,7.80494821634062,3.38183531566061,,2.54663811004092,3.38834737979784,1.28654393184843,2.87027963134744,4.62221180743713,4.49752218508701
2001Q2,1.34788975413882,1.5212364609955,1.28596643599585,3.37900246305419,2.16213364518235,1.61847546035554,4.31529349620389,6.25314896713878,2.40155183224188,,-0.765898532994311,2.76348467220673,2.80978278485267,2.95679407918863,3.45942824140918,3.96779836740148
2001Q3,0.614886823518078,0.860074378263134,6.01113386598979,2.22942743678681,1.83914674075676,1.45329704323698,4.06417360817722,3.470409051349,1.46100058238208,,2.98230160427935,2.09958669488413,1.47378296105603,2.77693391145848,2.84075506156634,3.81625571446931
2001Q4,0.545174974509089,-0.215936082919456,5.17812285910025,0.877607339084603,1.02214613851088,1.67176265471904,2.88191320888934,3.88681173844043,-0.0827814765553908,,-2.15677938821302,1.11465647593211,2.20926028436364,4.39707313411384,3.09560240281084,3.46851621891753
2002Q1,1.04919937182769,0.585096816737606,4.53827940015785,0.555733939289155,0.797345771439036,-0.852820289447887,2.44972561311263,5.58001761268113,-0.654891773505054,,4.9240610244623,0.388732559804515,2.71214087804824,3.98417239113065,3.24490795828375,2.81711414826652
2002Q2,1.54688308972167,1.42771517621673,4.54746625359593,2.41232968505696,1.1401657210112,-0.387257456328886,5.02249422941326,4.92360379346681,0.0970653385085765,,2.9632753084912,0.231510241136388,1.25596935411186,3.93341854196105,2.82181533995757,2.894497907427
2002Q3,2.29794715489968,2.16547963632433,1.87467689712404,1.33503798588744,1.21803959754719,0.323835437117763,3.94402214829681,7.02081800021028,0.549463820492699,,1.83244965736459,0.212975644025829,0.649398232805461,5.81269845535119,3.39077110907628,2.57314450638069
2002Q4,1.71712166961326,2.65094135468513,3.97600825055637,2.52858832807571,1.23188265904757,0.254079437414705,4.46596746807049,6.23737766040081,1.01195093171956,,2.2557968335598,0.0403002859622357,-1.48019937874864,4.30175509362984,4.13637675383749,2.64268694639104
2003Q1,0.762058074130226,1.50668112953405,3.03888259720649,1.26743957555512,1.02379741207953,-0.716318586436962,5.77748540005162,2.24951976544333,0.660465462542762,,1.53298783302865,0.671931394794002,-1.55175362790482,5.82569084028523,2.70768646699117,3.1596608086633
2003Q2,0.876608398477123,0.860408221153278,1.15356122340988,1.37889252393069,0.335917422604966,-1.04059391456315,5.29488870740073,2.40026111627206,0.0897733011747936,,1.78108874319194,-0.0238991518469924,-1.97189352804932,6.33130594922424,3.04297076467874,2.85875535026374
2003Q3,0.986796693386186,0.733565315527132,3.77383686768869,3.02795031055901,0.630827258857434,-0.779370927252106,5.34734028422228,1.51786810757706,-0.192405969530619,,2.041332519652,-0.0903312704294882,-0.651391249148217,4.42653619225788,3.31982501811546,2.90249870978346
2003Q4,1.13908141104748,1.05641638265228,2.54757119365195,2.32681121099947,1.39254990041107,-0.337934010656561,6.77603813880353,5.96865784406912,0.341241918818911,,4.85509062934322,0.294488980286541,0.473924018137443,5.4417496460555,2.24204594940551,3.00858405817767
2004Q1,2.02574015282314,2.8429841351856,4.5115536597493,4.38779470262928,2.16711519582952,0.993513700253637,6.51233092815314,7.47515696840856,1.07602151854608,,0.53624644919989,1.18484210283409,1.27472385303754,4.95004440038825,3.31749174917492,2.67397690065519
2004Q2,2.71193221619843,3.60913533085694,5.36200041849759,3.62384663192618,3.05193634908351,1.3941627957729,4.6395780263256,8.41731028564423,1.47269227359411,,-0.963152803013736,2.01959156030668,2.76745093214561,4.11208533447929,4.34931506849315,3.13999613220658
2004Q3,3.24813716757556,4.08808701335076,5.07785355810063,2.99076865109269,2.64436288289882,0.410337711572048,5.37511058423865,7.14441245493915,1.53999707413298,,-0.00574409893293281,2.08143761793159,1.90367525720756,6.08257634834658,3.88461738272118,3.42771549302382
2004Q4,2.94948689692161,3.73529582198528,5.14419528088172,4.9753347427766,2.61393653659678,0.0467829440715213,2.77835039903763,4.26862925482981,0.803966969665299,,2.17592521968451,1.75917511998678,1.2198959525422,5.9488318653079,3.62941738299905,3.24319296034658
2005Q1,1.33540706097146,2.74269793783827,4.99286376042267,3.9826196063852,1.93953601063576,0.202014358405368,0.335596598088336,5.51313307879847,0.367811892087384,,1.5195774807558,1.17186789611055,1.08558488047857,5.8828066767467,3.5968465302889,3.6258621866352
2005Q2,2.61966000368208,2.3750551352085,4.91534680502458,3.05882352941176,1.4836563250341,0.259282471697328,0.593270553114491,5.71034420371794,0.791546060359192,,6.58249435452349,1.40010972588567,0.881118279534369,7.35798685892299,4.06326525460099,3.52852811932111
2005Q3,2.11378913288629,1.89032525703266,4.83246791417655,2.97708876389079,1.70415730682832,1.28726070475661,0.647967529026023,5.3831910761866,1.45203965490878,,5.12026143089033,2.60857964160144,0.36549946147007,6.66025806589651,3.95814319826972,3.55570723193959
2005Q4,2.89470193531313,2.30817357107745,4.67948097220877,1.15243465807376,1.72762820251721,1.86110592872177,1.53731220897791,6.34374448561849,1.38960341910634,,2.01288519215661,3.0309570695963,0.797120727769065,6.58825937621351,5.40914186075476,3.89473176121036
2006Q1,4.4564161357628,2.3960880195599,4.49309580024326,4.03342942057161,2.2353813494764,2.85179566587974,5.47139157794576,5.96839237057221,1.78289005058615,7.27861943669524,3.42281828621892,3.34016396959985,0.845518225336605,7.78924206832981,5.14442882162856,4.06857980528689
2006Q2,2.68048999356453,2.14872015819883,5.38545265250107,3.74473990509446,3.06362014435163,4.05624970330704,5.54042710111883,3.94283636052457,1.71578368837818,8.02985140297031,0.901518591935771,4.15450303142536,1.44480723633624,8.0440218507294,5.6258415108987,4.15808931536679
2006Q3,3.07084330245149,2.64203263752104,4.27092824933997,3.89244160227374,2.55364469241289,3.98847325415017,4.58997542188681,6.28026569530748,1.48025155457908,6.86425386986458,1.12488501783168,3.38904059407897,1.81090391652343,8.33761994758629,6.49405313097543,4.1193193669228
2006Q4,3.62811007151452,3.01723196540503,4.71543211304086,4.43997079839834,2.61099532935738,5.08260577430503,6.71627064236784,4.14627063801543,2.54469469794647,7.56916337234512,1.9177378302506,3.58830669088818,2.39954957588118,9.75060932041358,6.93819195821961,4.06516655568117
2007Q1,4.12403502955388,3.83997568811322,5.20141504051124,4.08969842769997,2.57258046889437,4.13354693176225,2.53693235048375,7.6934153415753,2.24464569097053,10.3866058270202,6.42808070725716,4.1254371647414,2.63811380254997,9.47398112031249,8.13499278583913,3.82826742446049
2007Q2,4.64337777087444,3.94423775739747,4.40971754456868,5.55783296295497,2.34149239403483,3.21401451536657,5.20006671469181,5.93792450500144,1.71145531157208,10.9894596996578,2.85465811068232,3.11453474090051,2.10750016364014,9.6373605932923,7.21069373787021,3.7536141046119
2007Q3,3.44298582069609,3.83262934453998,5.1961728920657,5.56968518241467,2.67258301175008,2.95697904702897,4.04738304005756,1.62899941533437,1.47136727144523,12.0265846558182,3.68677271573754,3.64687500383492,2.43332950543798,10.1299037955397,7.55705622621481,3.58644231453037
2007Q4,2.72635523220947,3.08362572479515,5.56757950530035,5.97119254395255,2.09406003375313,2.06078379148859,0.96562950706687,5.95287885124773,-0.0259010370677081,10.8829041793833,3.01788996192709,4.19019310228195,2.8465167293111,13.9222468900236,5.46157670846915,3.25952161274641
2008Q1,3.23617709146891,2.08311557999038,4.96593916778756,3.08501857201816,1.80331489144079,2.67628294355743,2.38425831244392,-2.76774969915764,1.02007852215223,6.52046969125526,1.34928959348945,3.34740024880585,1.78339053665071,8.48879204283233,5.19721426711794,2.5442615988541
2008Q2,2.2275682441993,1.68347015430076,4.87290869209926,1.92130812468063,0.544349490825635,1.56101612247329,-1.1476881822189,-3.45048668182083,-0.00635082774683328,4.73308192938923,5.47600315383696,3.32780256506409,0.835177185228393,7.17119522789107,5.5538893292487,1.74420983913243
2008Q3,1.53015440173009,0.313877732233385,3.63593763312601,0.787529102135844,-0.109576444895692,0.41184498462868,-0.623902145625556,-1.8726814656113,-1.37164465452523,0.755986449142128,4.50982553413354,2.06105544703182,0.544806408136236,6.1376382567342,2.9030395296341,0.784391840081534
2008Q4,-1.12636996781987,-2.25819056824959,1.19871969205665,-2.56651142337444,-1.72738009241742,-1.82661062739816,-1.52656765940782,-9.89473684210526,-3.50062537865813,-2.07763215549859,2.1026905425753,0.0340288534933828,-1.85158780721578,0.967165392792706,-1.14303076020451,-1.47565633031489
2009Q1,-5.05725494968322,-3.62660878290518,-1.65140648574913,-9.02612351116004,-3.79296893582608,-7.02783104849888,-6.77172148107101,-6.997485462832,-7.16570690312001,-13.6966710637618,-2.97266548187276,-3.87567216431056,-4.32900362703516,-5.94837848038789,-6.99355503995875,-4.24947103313197
2009Q2,-5.77331052845771,-3.64170307687585,-2.44012467191601,-9.13867442093653,-3.44379318123597,-6.6622182223295,-3.56471751823847,-5.01861354260992,-6.61880735468105,-15.6905975261796,-3.41480251458081,-4.34444746428583,-3.76938003964366,-5.64181511787575,-9.46997757324214,-4.36434781859222
2009Q3,-3.69162283800437,-1.84958366355486,-2.58349604357209,-7.95034549252772,-2.98348029871241,-5.53560894421822,-4.16966836367234,-5.6605680784393,-5.04142909691808,-14.4144746275346,-3.12787416005453,-3.84369506763065,-2.84016875959083,-5.43569086810044,-8.761350882563,-3.98555487009841
2009Q4,-0.438339201343057,1.13203577064703,-1.38090709885476,-6.1380654426095,-0.902109719410624,-3.28268825535784,-2.68692400703324,-2.60972963951936,-2.3316002268054,-14.716775100765,-0.303334971355282,-2.62188035114616,-1.52158074653382,-4.81881148026927,-5.35307396377587,-2.43030973235583
2010Q1,-0.234398180964125,2.65498007968128,1.15164761264291,0.932975399375083,1.16952008734315,2.27771370328022,0.491151333354159,0.168983143931393,0.798870481211164,-1.28698269059947,4.40328379347401,0.82498596978802,1.85216572629962,6.71632576201913,-1.10208109276773,0.151890470650195
2010Q2,2.71187374477415,3.61686311988956,1.5238135272605,4.1449633618787,1.79320968099598,4.42078100210189,-5.21238358693554,1.05082519438148,1.86432418397484,1.25583810396578,2.83580740477643,1.25619142194521,2.32328759441734,6.19099085517822,1.75202609543666,0.312625796334608
2010Q3,2.68263916271227,2.74958053691275,2.78492763407739,2.58586828438005,2.22759898078797,4.69082717935254,-7.8719662548693,3.08582449373192,1.86836201372498,0.970505300399363,3.54639595137293,1.28516360646817,1.51344890100954,5.61742228901463,1.78142088724377,0.0500625532101988
2010Q4,2.18769095301957,2.44574828870441,2.59925376262944,5.07726269315673,2.19328885400314,4.76863173677477,-9.07237558224083,2.76962621827139,2.15487604839871,4.80373389866684,3.39997811120061,1.81669518083235,1.26805037379801,4.420520938552,2.45224285042438,0.137625131928231
2011Q1,5.51631444396821,2.40830435502567,1.48757583312557,4.93568781338566,2.86487913119129,5.93494592283174,-10.2513440237213,1.40230272869132,2.17516953058678,6.04987040273218,2.18375376828386,2.60571959578502,-0.222281647682409,3.27521919357591,3.23322010336439,0.00969744957076289
2011Q2,3.7504892582198,1.62027547757645,1.87151936732708,2.02814394099945,2.38150347480885,3.71706630416384,-8.83892129857031,1.01264230454746,1.54749998418623,6.06862336791895,1.1173004372395,2.06979120701621,-1.19605860392409,2.97996887112313,0.935289840703285,-0.456396741734547
2011Q3,1.91165392898704,1.48802841338205,-1.00578841495956,2.73552998234456,2.07560669051532,3.75149593858721,-7.47379838823683,-0.584138862904064,0.583153730439916,6.82224267549835,0.826778598093727,1.62520731609093,-2.04963318134291,2.48831716145258,0.488925024171574,-1.05098731684127
2011Q4,0.624917700882896,1.27237832184165,-0.717116822620847,0.594891421915301,1.61009414778302,2.62393285463007,-10.1164110400904,-0.454374921839176,-0.894776499404232,5.4726243361198,1.50556273234099,-0.109545307284688,-3.31007756928992,2.72492152689694,0.0251377109381831,-1.75852187946954
2012Q1,1.40174425187695,1.00352699821124,-1.50262037340321,0.151659949308181,0.688955239765926,0.886263375220864,-8.37407985610775,-0.133092103895024,-2.34478690118,3.34711732172857,0.377510450010141,-0.912844383045071,-3.19808393846416,2.74924696390749,-1.2575611133434,-2.52769003158863
2012Q2,0.0788096979493155,0.792682311889226,-3.71085414676774,-1.37299295847787,0.450820995757761,0.959206012193196,-8.67820332121163,0.128684101286841,-3.21604379018786,2.77119530918786,3.16538172342214,-0.755663123183027,-4.09154976058545,2.22914092304066,-2.4906409962564,-3.15727826648536
2012Q3,0.51401228770744,0.751206757843926,-3.15999004727544,-2.0932977203553,0.346856506353669,0.386660477038246,-7.92227808390595,-0.0606390097022416,-3.29148300550937,4.8105103326998,4.0032555486921,-1.17130410178686,-4.42871613520067,1.80640554368197,-2.13533637288024,-3.02263188813052
2012Q4,0.728802318013487,0.412112704301614,-5.41825290667764,-2.27451304743394,0.0308034212585182,0.241022638158666,-4.09596032523844,0.973618090452261,-3.21024997480116,4.06242433864449,3.73227392818118,-1.28298380997187,-4.52800893347839,0.821434538597015,-4.15105060151444,-3.13399749263945
2013Q1,-1.46957424422799,-0.0790442647882814,-7.23490044477699,-2.80249756259464,-0.110044848466545,-0.428776220434367,-5.22467330802804,-1.34518876371739,-2.93555053428586,4.21841036372319,4.22300605260428,-0.744685040689888,-3.60486964286485,0.305585481064059,-3.3423150948584,-2.52975671590054
2013Q2,-0.162375566932566,0.505288014168076,-7.51778138916443,-0.650772924476644,0.761802453351893,0.448946143332742,-3.36992705241358,0.263256083910286,-2.17320828549961,4.42390441914483,5.84179755710572,-0.987763734002405,-1.54652611489094,0.359036067274539,-1.33869108248173,-1.67018051079834
2013Q3,0.459298054057121,0.57193048998373,-6.3013874614594,0.0867064247345938,0.593526707757945,0.697482522602788,-1.7287259123483,4.02552568260278,-1.45394196599991,2.64926477937527,5.4365931833514,0.0382735546203149,-0.559976168334414,0.669589901971908,-1.51941725879251,-1.22036262203626
2013Q4,1.29449864524814,0.837818675667309,-5.09768939558766,-0.205238881130718,1.17527039153639,1.46351591218413,-2.32282712341346,2.47589424572317,-0.857052214923403,3.52785026117347,3.92534226614906,1.39056158847955,2.14411487926019,1.34770655162296,2.44870041039672,-0.29545211410304
2014Q1,0.827392681705748,1.55209532869374,-3.15237604463065,-0.145125490865631,1.27777536323628,2.93036189360427,0.648829613454682,8.26139265888511,0.102663850335455,4.41382361729078,8.62964695202241,0.958799084534279,1.06851174309745,2.08904390666538,2.31891313747355,0.391621694705531
2014Q2,0.865485744953473,1.22949187639376,-1.5107601725279,-0.688953426748352,0.709118688224275,1.82932777005444,0.40193173081102,9.52883044925469,0.0908399773874734,4.05754373429007,7.95638819101073,1.73417686444348,0.641255926083479,2.52105711997763,2.902036417267,0.945264986967854
2014Q3,0.589423074063801,1.61175069472013,-1.74813189826558,-0.386671456039893,1.16353481877945,1.77814935382987,1.27160072453718,7.57658038174541,0.0491554552826427,3.18444311441769,7.93507673188568,1.37791365319394,0.875355469322939,2.96954685640359,3.51114035485774,1.74816001180121
2014Q4,0.367020027481135,1.91820162408398,-1.01790504138105,-0.235344005088519,0.794516250704888,2.30784508743455,0.764557522698723,8.75776523199579,0.0394808992871504,2.1708756966332,11.3718322969135,1.64672601114341,0.587787227482656,3.4198376208408,1.66355098589042,2.45067254903817
2015Q1,0.630530871402523,2.00562047034462,0.941562948225605,-0.271437120629221,1.22844300819273,1.12245404612064,0.360089927699002,29.163011054571,0.134789163408917,1.78541324496531,10.5393085829602,2.34749201471286,1.88889367686636,4.45043000751242,2.09065433032338,3.24694040323688
2015Q2,0.854710527108819,2.41731656225721,3.01689181361077,0.77698087431694,1.05898403137068,1.78626431197493,0.598485849436028,22.1054022424403,0.540333543672681,1.9668685599046,10.6316055738364,2.07357271030625,1.85448733284756,4.89719774339732,1.9150413988512,3.87334633212004
2015Q3,1.4471793825871,1.90850132833255,3.70732161131268,0.371203122348549,0.928840813343252,1.7470782345782,-2.63602820648503,24.8831469917362,0.627767282440822,2.3010526589711,11.2701472502192,2.1623286316113,1.877713315691,5.11746218622065,1.90370768168517,4.04837797702264
2015Q4,1.12261034926394,1.80339496876123,5.83902721482339,1.29850809707995,0.901258056209603,1.31923746678542,-0.30258200887407,24.4702029880738,1.33193012202579,2.29106541233779,11.2379436656967,1.26697987835715,1.54952069506882,4.81723415582672,1.91105808697175,4.16239704127795
2016Q1,1.84886144017771,1.46062310897157,6.95345266197603,2.66175178414522,1.1130832904799,2.3309741614848,-0.643081233084013,0.55548008271823,1.45080728170186,1.98347355487937,7.28288117955521,1.58612982888094,1.36601985728806,3.19944010944984,2.52930155548778,3.67878072375747
2016Q2,2.2155609626505,1.46244034530108,6.19896983737826,2.45276624586969,0.919898051394785,2.27637150594574,-1.30992590953834,3.44262548501291,1.24539843282178,1.7030519331788,5.34210397210743,1.48885914272567,1.37280208135117,2.28586859429561,2.97273907399394,3.00860016129696
2016Q3,1.80915350158813,1.51143399336771,6.88943709351873,2.9966820938735,0.804865586160503,2.02655284633759,0.982066288957059,-0.068867430196871,1.55543583561432,2.51066182276268,5.70426457363698,2.30351720381901,2.44403142802782,1.5726878633596,3.37491933749193,2.9850538299001
2016Q4,2.45443857721849,1.60823876380365,6.93933823529412,2.73156404070072,1.27711294628268,1.94811351440476,-0.0376859425533159,10.7251229465313,1.37087142244438,3.44225711138552,5.05069573965105,3.16645160849162,2.8874486924766,1.46623606563863,4.0425737576389,2.47064239265116
2017Q1,2.67662562038168,2.21322408536585,4.83639402575696,3.81186982026178,1.38738502258534,2.34690515988909,-0.0387439457931709,4.74653616944624,1.62784991152885,4.11428739739096,7.52010355740007,2.74152283724376,3.62888530121795,2.16879657449771,4.70433249049147,2.54868805863618
2017Q2,2.39607757240243,1.85588279830406,5.04712485438949,2.93777134587554,2.35535121029491,2.33356256166742,1.73644837165099,8.0339530157212,1.79631767910083,4.67347954019495,7.2113503040299,3.4480514816746,3.82653379284889,2.86682070253952,4.94179938647729,3.16974362224378
2017Q3,2.58517271153858,1.74290704810461,4.51302924761865,2.60992674969736,2.84732288561296,3.00391689110869,1.85399923355895,13.8653762603185,1.63918515089419,4.45326237031795,6.52938664266832,2.98252669344755,3.34647751646721,3.29420224525103,4.76809754676543,2.80778289236526
2017Q4,2.2518306187308,2.0468165849443,3.10025170360366,3.04694998672575,3.1128200108045,3.38305471429164,2.2419508583254,6.14655614655615,1.86666116455903,4.19439726837788,4.87987300174542,2.91049651032461,3.23150525139867,3.8436811369708,6.13483633210492,3.03837189056282
2018Q1,3.09721704667828,1.39910330620881,4.33120758727823,2.24416336544069,2.4318721604036,2.30273206715339,2.70486284290871,12.1024950199917,1.2846836769437,3.70905994828684,5.31375603946832,2.99792808851183,2.63667297534437,3.89042624371038,4.6299490634576,2.76999093733984
2018Q2,2.28580934387943,1.36864111498258,4.34090084277592,1.96621879456127,1.91015709386175,2.12705070755645,1.36367016685152,10.789575610026,0.907178274521689,3.75604657013084,8.17729753751606,2.77235534033104,2.94708625127288,4.05335588256841,4.40675930004405,2.27906162036016
2018Q3,1.76330425593248,1.41145683503308,3.84839298978178,1.39774840528705,1.55054151944559,1.14942254870305,1.85475876767621,7.24567128045892,0.448721849561623,3.62178476586613,7.64527186795345,2.33932271390542,2.67330918645624,4.18427228374889,4.63947726437672,2.24712398173031
2018Q4,2.53981399178325,1.4000754807294,3.71362788297408,0.923522067421075,1.34882110011902,0.622409725448871,1.80211181444366,3.72263980566472,0.071846389346433,3.72508471680208,8.15715942302088,2.09246214659172,2.29682151208298,3.46507954761475,3.27575474634298,2.1152048744046
2019Q1,1.74024723967236,1.3641712016473,3.40693141077131,0.501524240338283,1.69468320569821,0.967692337129057,1.55538159180737,7.27014726938024,0.282759185832335,4.12223752912359,6.10641192482395,2.00028256678658,2.41562266003418,3.22611717941833,3.53384989865881,2.19274230307634
2019Q2,1.94869805547049,1.36482795284973,3.15356225000483,1.10498325782943,1.76013034109423,0.335394201756159,2.77622331801704,4.1776956500025,0.368544991173453,3.9011914730457,4.04912503089324,1.63380509154004,2.10069972379547,2.46263436901782,2.32228124340806,2.02512820770734
2019Q3,1.8424140541803,1.60593693380429,3.18770539338875,1.58160448055534,1.61817156564078,0.702009368604913,2.26178788912486,4.51227441694986,0.470111040898915,3.78668179692458,3.69546623818771,1.78825570725063,1.9194202379311,1.89427692268424,2.05650403803631,1.92684177734171
2019Q4,0.928670482566437,1.28361081355871,3.17685108988958,0.553755522827688,0.884182040540189,0.391278347618854,0.988040642469577,6.26088236015401,0.0722135716381197,3.85124189224685,4.86636035360804,1.62927315082494,2.22441594699811,2.03061459650829,1.69422888570783,1.77529817725219
2020Q1,-2.99773703996708,-2.45492799361555,0.820355424197643,-0.651663405088063,-4.98638194753684,-2.30389012992055,-0.864358380907655,4.48093813683546,-5.44590885939837,2.39216985324458,0.395700999036762,-0.597079283755992,-2.32460827658131,-3.83958086615405,-3.43945822912861,-4.10015794941018
