Date,AT,BE,CY,FI,FR,DE,GR,IE,IT,LT,NL,PT,SK,SI,ES,LV
2010-07-30,,,,,,,,194.57,,238.4,,209.05,89.26,,174.22,313.19
2010-08-02,81.33,95.5,,31.43,71.39,43.22,,195.96,132.5,234.26,45.94,210.31,89.26,,175.84,311.93
2010-08-03,76.5,95.0,,29.5,68.5,43.5,,191.0,131.5,234.77,43.0,199.5,87.83,,172.5,310.66
2010-08-04,75.0,97.0,,31.0,67.5,43.0,,190.5,134.0,235.43,42.5,206.5,87.36,,176.5,307.82
2010-08-05,75.0,101.5,,32.5,70.0,43.5,,194.5,137.0,233.24,42.5,211.5,87.59,,181.5,304.3
2010-08-06,78.0,105.0,,31.5,74.0,44.5,,198.5,142.0,231.74,44.0,216.0,86.59,,186.0,304.63
2010-08-09,83.98,109.07,,33.09,73.63,46.36,,212.5,145.5,231.93,49.16,220.0,84.73,,186.5,305.88
2010-08-10,86.42,114.38,,32.86,75.08,47.94,,225.0,158.0,229.53,51.21,226.5,82.35,,189.5,305.18
2010-08-11,88.0,114.5,,31.0,77.0,49.5,,227.5,162.5,232.01,51.0,225.0,82.66,,194.0,306.89
2010-08-12,89.6,116.86,,33.69,76.92,50.02,,240.0,175.88,234.93,53.35,239.76,83.27,,215.67,311.37
2010-08-13,90.5,117.5,,31.5,78.0,52.0,,260.0,185.0,235.5,54.0,249.0,83.19,,214.5,309.65
2010-08-16,89.5,115.5,,32.0,80.0,51.5,,260.0,183.5,238.09,54.5,242.0,83.47,,211.0,312.22
2010-08-17,92.4,118.54,,34.07,81.08,51.88,,270.52,196.82,239.27,56.16,255.63,83.23,,209.42,313.43
2010-08-18,90.24,118.16,,34.35,79.25,50.76,,256.81,191.42,238.02,56.1,250.86,82.22,,203.79,312.68
2010-08-19,89.08,115.56,,32.76,79.16,49.26,,255.0,187.0,237.33,53.56,244.0,82.67,,205.5,311.7
2010-08-20,89.5,117.0,,31.5,80.0,48.0,,257.5,195.5,241.89,51.0,250.0,83.69,,213.5,312.8
2010-08-23,91.5,119.07,,34.15,81.45,49.48,,278.5,204.35,247.38,53.7,258.74,85.09,,226.34,316.93
2010-08-24,90.78,121.22,,34.16,81.79,49.6,,276.72,209.74,250.5,55.29,264.42,84.79,,226.07,319.52
2010-08-25,93.57,124.44,,35.67,86.24,50.97,,289.84,221.53,254.95,,280.85,86.18,,233.73,322.91
2010-08-26,94.79,126.89,,35.72,88.9,50.54,,292.02,224.64,258.7,55.99,,87.83,,236.34,323.41
2010-08-27,,,,,,,,,,,,,91.16,,,326.09
2010-08-31,,,,,,46.47,,,,,,325.9,93.0,,236.53,
2010-09-01,95.53,131.11,,35.53,88.18,49.14,,323.14,,280.51,53.95,315.85,94.26,,233.46,324.42
2010-09-02,91.14,126.8,,,,46.79,,,211.52,276.84,52.73,300.13,93.66,,214.62,
2010-09-03,87.73,120.69,,33.97,,43.57,,,,,51.64,277.1,93.49,,208.53,311.77
2010-09-06,88.08,124.49,,,79.2,43.7,,307.5,194.38,,50.85,274.12,,,208.28,
2010-09-07,91.63,136.37,,33.48,81.15,46.07,,322.5,207.5,271.88,52.52,287.15,93.03,,225.0,312.6
2010-09-08,94.89,143.96,,,86.68,46.78,,335.0,219.0,,54.97,305.0,,,236.5,
2010-09-09,91.67,138.79,,37.46,85.84,46.58,,342.5,211.58,,53.36,305.83,,,226.5,
2010-09-10,91.0,138.0,,36.0,85.0,46.0,,346.0,210.0,,52.5,302.5,,,227.0,
2010-09-13,90.71,136.13,,35.5,83.69,46.99,,327.5,201.17,,52.23,295.5,,,221.97,
2010-09-14,89.0,134.5,,35.0,82.5,47.0,,342.5,198.0,,52.0,300.0,,,222.5,
2010-09-15,,,,,,,,348.82,,,,,,,,
2010-09-16,94.0,143.0,,36.5,85.0,46.5,,350.0,196.5,,52.5,316.0,,,224.0,
2010-09-17,95.25,144.0,,,85.18,46.48,,367.5,196.71,,53.47,329.15,,,228.45,
2010-09-20,92.5,142.5,,36.62,84.82,47.08,,367.5,193.0,273.22,53.5,315.0,91.02,,228.0,310.36
2010-09-21,92.0,142.0,,34.5,84.5,46.5,,375.0,194.5,271.58,52.0,330.0,91.5,,229.5,308.83
2010-09-22,93.0,142.5,,34.5,85.0,47.0,,385.0,196.0,,53.0,357.5,91.25,,229.0,308.72
2010-09-23,94.0,143.5,,35.0,86.5,48.5,,422.5,197.5,273.93,53.0,347.5,92.25,,224.5,316.19
2010-09-24,95.68,144.24,,37.1,87.98,49.13,,427.5,198.5,274.1,55.07,358.87,92.56,,221.08,318.55
2010-09-27,92.5,136.5,,36.0,86.5,49.0,,412.5,199.0,271.94,52.5,355.0,90.99,,223.0,314.39
2010-09-28,93.5,136.0,,37.0,88.5,49.5,,417.5,205.5,276.31,54.0,392.5,91.83,,233.0,313.86
2010-09-29,94.62,136.85,,38.13,91.05,49.78,,432.9,207.17,279.12,54.62,397.5,92.33,,236.31,315.38
2010-09-30,93.55,134.55,,37.84,89.24,49.1,,420.0,203.66,279.43,52.94,382.37,91.67,,231.0,317.02
2010-10-01,,,,,,,,,201.22,,,366.97,,,,
2010-10-04,88.38,130.65,,37.18,88.52,46.48,,400.0,198.44,266.17,53.66,363.85,91.62,,227.31,309.48
2010-10-05,89.66,132.48,,37.96,89.82,46.72,,395.43,201.73,262.98,53.72,365.17,90.04,,231.07,300.56
2010-10-06,89.31,130.84,,37.23,88.7,47.4,,401.23,199.55,262.05,54.22,365.16,89.18,,233.5,297.85
2010-10-07,89.0,129.5,,37.0,88.5,47.0,,400.0,197.0,255.98,54.0,367.5,89.39,,230.5,294.23
2010-10-08,89.0,128.0,,37.0,87.0,46.5,,395.0,193.5,252.51,53.5,365.0,89.38,,227.0,293.6
2010-10-11,88.29,130.54,,37.28,85.02,46.19,,384.84,185.5,,52.98,346.0,,,212.5,
2010-10-12,86.5,130.0,,36.0,83.5,44.0,,392.5,187.0,251.65,52.5,351.0,88.61,,214.0,289.71
2010-10-13,83.5,126.5,,35.5,81.5,44.5,,382.5,182.5,235.51,51.5,348.5,87.6,,210.5,276.31
2010-10-14,81.71,125.76,,35.83,77.87,41.69,,380.21,176.5,227.52,50.27,345.0,84.48,,203.7,267.64
2010-10-15,80.4,122.17,,36.02,77.68,43.31,,373.74,177.8,233.59,50.96,342.35,82.14,,207.29,267.53
2010-10-18,80.98,123.98,,37.09,77.0,43.11,,357.5,177.89,234.45,51.3,315.0,81.97,,209.06,273.46
2010-10-19,80.26,123.77,,36.16,76.5,42.84,,355.0,174.03,245.3,51.0,311.87,84.66,,205.14,282.66
2010-10-20,79.5,123.0,,37.0,77.0,43.0,,375.0,176.5,247.82,52.5,312.5,83.9,,207.0,284.53
2010-10-21,78.0,123.0,,37.0,78.5,42.0,,372.5,178.0,242.88,52.0,307.5,81.64,,208.5,277.83
2010-10-22,79.0,123.5,,38.0,80.0,44.5,,390.0,179.0,243.45,53.5,310.0,81.56,,210.5,279.7
2010-10-25,80.04,123.15,,37.29,80.7,43.97,,405.0,174.0,,52.9,322.5,,,203.0,
2010-10-26,80.18,119.57,,37.09,78.69,45.33,,390.0,176.5,246.39,54.78,307.5,83.03,,206.5,283.72
2010-10-27,80.14,121.32,,37.32,79.03,45.83,,395.58,178.5,,55.25,318.5,,,211.5,
2010-10-28,81.28,122.09,,37.35,80.29,45.99,,425.0,177.0,252.28,55.19,322.63,82.54,,216.8,283.3
2010-10-29,83.77,123.8,,37.21,82.19,46.56,,430.0,181.08,252.02,56.16,339.43,82.44,,220.13,283.76
2010-11-01,83.94,125.61,,37.23,82.47,46.27,,432.5,180.77,,56.95,348.99,,,221.93,
2010-11-02,,,,,,,,458.79,,,,,,,,
2010-11-03,84.32,128.77,,36.89,84.38,46.34,,467.5,188.91,,56.89,367.42,,,234.64,
2010-11-04,,,,,,,,513.46,,242.01,,,78.58,,,269.34
2010-11-05,,,,,,,,537.6,,,,,,,,
2010-11-08,85.94,141.47,,37.59,91.5,46.72,,532.5,205.5,247.24,57.03,410.0,,,264.0,
2010-11-09,86.09,145.33,,38.96,93.76,48.21,,500.0,204.0,249.02,59.32,426.53,78.7,,268.0,273.59
2010-11-10,86.53,146.18,,38.73,95.36,50.19,,507.5,206.77,249.12,59.51,412.5,80.32,,274.42,275.35
2010-11-11,84.5,144.5,,37.0,94.5,47.5,,522.5,204.0,,58.5,417.5,,,274.5,
2010-11-12,87.43,147.34,,37.67,95.76,50.6,,482.5,205.1,,60.41,423.69,,,277.28,
2010-11-15,,,,,,,,469.98,,253.52,,,80.01,,,276.35
2010-11-16,83.53,144.0,,37.04,89.0,49.0,,445.0,193.0,,59.24,373.34,,,259.5,
2010-11-17,86.67,146.08,,37.86,94.96,50.99,,474.11,198.73,,54.93,387.31,,,266.58,
2010-11-19,81.0,137.5,,35.0,91.5,47.0,,450.0,188.5,,55.5,360.0,,,261.5,
2010-11-22,82.7,139.64,,36.4,92.67,48.41,,437.5,191.78,,57.3,383.11,,,268.14,
2010-11-23,85.85,147.7,,37.32,96.03,50.35,,505.0,200.2,,59.8,414.13,,,279.0,
2010-11-24,87.01,154.83,,37.8,98.7,53.02,,525.76,214.39,,62.19,450.56,,,295.0,
2010-11-25,87.88,157.33,,38.1,98.54,53.21,,527.17,208.36,,61.47,438.9,,,300.44,
2010-11-26,89.3,157.83,,38.73,100.99,56.33,,525.9,217.13,,62.45,443.36,,,311.5,
2010-11-30,,192.03,,,112.28,62.79,,555.94,262.36,,,497.34,,,367.0,
2010-12-01,,,,,,63.91,,527.69,255.8,,,,,,331.55,
2010-12-02,,,,,104.07,61.19,,497.6,230.48,,,411.22,,,295.38,
2010-12-03,90.51,182.97,,40.2,101.52,58.97,,485.39,215.98,267.79,66.05,380.7,95.21,,274.5,284.4
2010-12-06,93.0,188.5,,39.72,102.64,56.82,,481.38,215.58,,,,,,282.5,
2010-12-07,,,,,,,,,214.4,,,382.56,,,303.43,
2010-12-08,,193.78,,,105.11,57.71,,479.39,205.52,,,376.38,,,299.15,
2010-12-09,,,,,,,,,199.42,,,,,,294.57,
2010-12-10,,,,,,,,,211.73,,,,,,321.23,
2010-12-14,100.51,196.47,,40.25,112.2,65.05,,488.65,207.0,,68.71,413.06,,,312.0,
2010-12-15,98.8,194.68,,40.04,112.65,65.44,,490.82,205.08,,68.94,396.07,,,318.15,
2010-12-16,98.29,190.79,,40.65,112.07,66.34,,488.28,201.65,,69.04,393.49,,,313.33,
2010-12-17,102.02,198.23,,41.19,114.56,68.16,,505.72,204.6,,70.28,405.38,,,317.7,
2010-12-20,102.81,202.1,,41.38,116.65,69.22,,515.2,206.99,,71.75,418.69,,,327.85,
2010-12-21,105.31,204.71,,41.86,119.46,69.02,,522.92,213.54,,71.93,429.98,,,336.2,
2010-12-22,101.0,208.42,,42.96,117.0,64.79,,530.82,216.0,,71.82,434.49,,,329.0,
2010-12-23,106.11,209.58,,43.11,119.47,66.01,,536.05,223.0,,71.72,437.44,,,339.13,
2010-12-29,107.76,212.92,,43.12,120.11,69.9,,533.26,232.99,,72.49,442.29,,,340.58,
2010-12-30,107.97,212.46,,43.05,120.58,70.99,,535.07,236.93,255.12,72.6,446.95,92.28,,340.96,264.16
2010-12-31,107.92,214.03,,43.02,120.45,71.43,,522.5,230.0,256.0,73.12,435.0,92.91,,330.0,257.5
2011-01-04,105.27,213.03,,41.94,119.37,70.05,,535.56,226.0,,72.58,420.0,,,326.5,
2011-01-05,103.97,214.5,,41.04,120.02,67.73,,535.45,231.0,248.57,71.26,440.71,93.25,,319.5,256.75
2011-01-06,104.66,216.37,,41.94,121.11,67.68,,537.68,229.5,,71.43,443.52,,,308.5,
2011-01-07,,233.0,,,,,,550.0,245.29,,70.53,,,,,
2011-01-10,108.71,241.25,,43.45,123.3,70.46,,571.63,250.97,,71.83,480.1,,,337.5,
2011-01-11,109.27,233.0,,44.74,124.76,72.43,,583.4,237.5,263.31,73.07,482.96,104.58,,334.0,268.96
2011-01-12,,230.08,,,,,,,,262.28,,459.83,102.3,,,264.91
2011-01-13,107.06,219.55,,44.22,123.69,72.59,,561.87,212.99,,69.55,437.67,,,314.27,
2011-01-14,105.47,202.6,,45.49,119.57,72.62,,548.2,207.06,262.6,69.12,430.95,101.96,,292.65,263.54
2011-01-17,,,,,,,,543.61,205.14,,69.31,425.38,,,291.06,
2011-01-18,103.41,200.29,,45.54,118.72,73.34,,522.5,206.0,,69.85,412.5,,,285.0,
2011-01-19,102.77,197.31,,45.88,118.75,74.13,,547.2,200.71,262.36,70.7,427.12,99.17,,281.0,263.37
2011-01-20,100.73,187.13,,46.06,112.53,72.85,,536.71,193.04,,70.24,409.73,,,269.47,
2011-01-21,99.08,179.24,,45.88,111.96,72.4,,532.37,185.26,,67.41,385.44,,,259.37,
2011-01-24,97.6,174.23,,45.34,106.72,68.59,,531.52,181.0,,66.45,373.95,,,251.0,
2011-01-25,96.28,169.13,,44.77,106.14,68.43,,532.66,182.76,260.0,65.79,362.5,97.75,,250.91,258.83
2011-01-26,,171.89,,,,,,512.5,188.0,262.33,,,96.61,,261.46,260.1
2011-01-27,99.78,175.89,,48.12,111.76,74.74,,542.0,191.93,261.52,71.16,390.87,,,265.62,
2011-01-28,,,,,,,,,,267.02,,,,,,265.35
2011-01-31,,,,,,,,499.55,,,,380.48,,,,
2011-02-01,95.85,163.37,,47.25,108.0,70.94,,483.07,169.73,265.27,68.16,312.5,99.15,,234.09,263.18
2011-02-02,93.51,152.42,,46.52,103.95,68.61,,472.58,162.39,261.76,66.05,337.65,98.45,,219.45,260.37
2011-02-03,92.44,146.0,,46.71,101.39,67.97,,473.26,161.16,261.55,64.65,367.5,96.94,,220.33,261.23
2011-02-04,92.61,153.01,,47.02,102.49,67.19,,472.37,168.62,261.16,63.75,347.24,96.85,,221.5,259.13
2011-02-07,91.05,150.63,,46.65,101.19,65.89,,468.65,168.5,,62.67,349.52,,,220.88,
2011-02-08,,,,,,,,465.0,173.0,259.86,,357.5,95.41,,,257.08
2011-02-09,94.85,161.29,,47.98,101.01,62.23,,475.25,175.78,,64.81,368.05,,,229.92,
2011-02-10,88.5,164.46,,47.96,104.86,67.24,,476.56,177.98,262.56,63.92,372.77,95.24,,233.99,260.63
2011-02-11,94.64,165.74,,48.38,103.94,66.58,,476.58,177.51,267.47,65.5,374.22,95.57,,231.86,266.59
2011-02-14,95.96,167.15,,48.55,107.93,68.91,,487.16,182.92,267.81,65.9,386.34,95.9,,243.36,266.48
2011-02-15,95.96,167.82,,49.95,105.52,67.19,,492.94,183.42,,65.79,384.68,,,246.71,
2011-02-16,95.53,167.23,,49.84,106.3,67.26,,497.99,182.75,,64.82,378.65,,,246.06,
2011-02-17,94.25,164.45,,49.64,106.2,67.87,,497.26,178.53,,63.87,370.0,,,241.52,
2011-02-18,93.82,165.73,,45.52,106.71,67.63,,494.84,180.43,,64.55,400.04,,,247.0,
2011-02-21,96.14,166.99,,49.11,107.31,67.45,,482.02,181.81,,64.31,407.19,,,246.02,
2011-02-22,96.2,171.08,,49.85,109.03,68.72,,487.36,186.89,,65.69,414.92,,,249.5,
2011-02-23,97.31,172.3,,50.31,108.19,66.0,,486.15,186.0,,66.24,413.36,,,252.0,
2011-02-24,97.15,177.89,,50.46,108.89,68.3,,499.56,191.59,,66.28,416.41,,,259.52,
2011-02-28,96.94,176.72,,48.13,108.98,67.87,,490.0,184.33,,66.19,412.07,,,248.67,
2011-03-01,93.0,169.5,,48.5,104.0,64.0,,465.0,178.5,,62.0,395.0,,,241.5,
2011-03-02,92.07,170.1,,50.0,105.41,65.43,,470.0,181.93,,62.95,400.0,,,243.68,
2011-03-03,88.86,166.1,,45.74,101.71,61.72,,475.08,179.42,,61.29,407.94,,,242.24,
2011-03-04,87.25,162.61,,44.86,100.57,61.32,,479.54,177.4,,60.41,416.55,,,236.08,
2011-03-07,86.5,162.0,,44.0,101.5,62.75,,475.0,177.5,,58.0,417.5,,,234.5,
2011-03-08,86.0,161.75,,45.27,97.0,62.86,,480.09,178.67,,58.49,428.67,,,236.36,
2011-03-09,86.67,163.34,,45.33,100.61,63.21,,487.81,181.36,,58.58,426.35,,,241.42,
2011-03-10,87.89,167.75,,45.4,102.72,62.95,,487.43,184.2,248.9,57.74,430.0,100.17,,249.23,248.23
2011-03-11,88.52,169.24,,46.22,101.77,64.16,,490.57,185.96,,58.47,446.08,,,254.69,
2011-03-14,85.66,162.5,,44.73,100.28,61.38,,490.0,176.2,250.74,56.78,431.68,99.88,,244.6,248.6
2011-03-15,82.86,158.03,,44.09,98.27,61.27,,501.68,170.75,248.93,55.7,437.14,98.8,,238.5,247.89
2011-03-16,80.11,151.85,,43.2,95.13,60.39,,499.01,167.6,250.84,53.7,436.52,99.75,,233.55,251.29
2011-03-17,79.15,150.23,,42.65,96.67,62.59,,475.0,168.13,252.33,52.86,427.5,95.99,,225.41,252.62
2011-03-18,77.29,144.48,,42.41,94.09,61.32,,482.33,163.2,253.74,51.86,434.05,95.99,,218.73,252.96
2011-03-21,76.6,141.99,,42.53,94.5,62.0,,477.5,163.0,,53.6,418.5,,,213.5,
2011-03-22,76.78,143.92,,43.28,96.17,65.64,,487.5,165.4,247.6,54.94,425.0,97.34,,214.97,246.4
2011-03-23,76.93,146.85,,44.28,96.83,67.05,,487.5,166.87,,55.93,445.0,,,223.23,
2011-03-24,77.9,148.48,,44.58,97.62,65.37,,498.07,166.13,,54.18,445.0,,,228.0,
2011-03-25,76.4,148.99,,44.34,97.57,64.59,,496.63,165.1,,53.27,457.47,,,230.63,
2011-03-28,76.06,148.32,,43.87,96.98,65.38,,501.79,164.0,,52.99,465.13,,,231.08,
2011-03-29,74.31,146.6,,43.02,94.72,64.51,,482.5,159.5,,53.14,455.0,,,226.5,
2011-03-30,73.43,145.36,,42.83,94.08,63.67,,493.25,158.13,,51.96,450.0,,,231.58,
2011-03-31,73.86,145.95,,42.84,93.55,62.61,,508.06,159.14,238.0,50.74,480.53,97.01,,237.69,237.49
2011-04-01,74.45,144.8,,41.78,93.92,62.67,,513.2,155.91,,50.4,477.65,,,240.13,
2011-04-04,70.02,138.56,,41.13,89.91,59.72,,505.54,150.54,,50.06,472.5,,,232.5,
2011-04-05,69.47,134.61,,37.92,89.14,58.82,,487.62,147.5,,47.32,477.5,,,229.0,
2011-04-06,65.55,127.89,,36.36,83.56,57.23,,,147.25,,46.85,480.08,,,219.93,
2011-04-07,63.59,126.98,,35.18,82.35,56.4,,431.07,140.43,,45.13,437.5,,,212.5,
2011-04-08,65.17,126.0,,34.84,83.36,57.28,,426.54,136.5,,44.15,452.31,,,205.0,
2011-04-11,64.0,125.0,,,83.0,,,400.0,136.5,224.37,43.84,433.0,94.16,,208.0,221.02
2011-04-12,66.0,126.0,,35.1,83.5,56.5,,405.0,136.0,224.24,45.42,444.5,94.58,,214.5,219.5
2011-04-13,67.5,134.5,,36.0,85.0,58.5,,410.0,145.5,,45.5,510.0,,,228.0,
2011-04-14,70.0,139.0,,36.95,88.0,60.0,,422.5,149.0,220.81,46.41,467.5,95.0,,233.5,217.53
2011-04-15,71.0,142.5,,,90.0,62.0,,435.0,153.5,220.58,49.44,480.0,96.81,,238.5,217.76
2011-04-18,77.5,146.5,,,98.0,65.0,,535.0,161.5,221.19,,550.0,98.92,,252.0,218.59
2011-04-19,80.0,144.0,,38.79,97.5,64.5,,524.0,151.0,222.99,52.23,537.5,99.09,,239.5,218.99
2011-04-20,79.0,148.0,,40.62,96.0,64.0,,490.0,157.0,222.09,48.59,517.5,97.61,,237.5,219.39
2011-04-21,79.0,150.5,,,96.5,64.5,,585.0,157.5,219.49,,580.0,99.31,,248.5,218.14
2011-04-26,79.5,155.5,,,98.5,64.71,,600.0,161.0,221.99,,602.5,97.5,,252.5,219.66
2011-04-27,79.0,151.0,,42.35,97.5,64.0,,596.0,155.0,223.22,48.93,592.5,97.5,,244.5,218.65
2011-04-28,76.5,143.5,,41.35,93.5,61.5,,582.5,148.0,214.0,47.35,577.5,94.5,,233.5,212.5
2011-05-03,78.24,145.34,,,94.8,,,599.6,150.69,222.85,,589.11,95.75,,233.88,216.7
2011-05-04,74.67,139.0,,40.37,90.67,57.5,,485.0,147.67,221.34,46.7,488.5,96.59,,223.0,219.47
2011-05-05,76.67,141.5,,38.69,95.33,57.0,,505.0,151.5,,,493.33,,,233.5,
2011-05-06,75.5,145.5,,41.31,94.5,57.5,,580.0,156.0,220.24,45.68,562.5,96.59,,240.5,215.91
2011-05-09,80.5,153.0,,43.15,96.5,59.0,,597.5,165.0,221.88,46.28,577.5,95.58,,255.0,215.58
2011-05-10,79.0,146.0,,43.01,94.0,57.5,,512.5,157.5,221.99,47.25,497.5,93.74,,244.0,215.2
2011-05-11,78.33,143.5,,42.78,93.0,57.0,,556.67,155.5,219.39,45.92,533.33,92.16,,242.0,215.38
2011-05-12,77.33,144.67,,42.44,92.0,56.5,,495.0,157.67,216.9,46.89,485.0,93.49,,238.33,214.93
2011-05-13,76.5,142.5,,40.5,89.0,57.0,,485.0,151.0,217.84,43.5,480.0,95.67,,230.0,214.95
2011-05-16,74.5,132.5,,40.0,89.5,54.5,,452.5,145.0,217.45,42.5,457.5,94.33,,223.0,214.72
2011-05-17,75.33,139.67,,39.0,91.67,55.0,,465.0,153.0,217.15,42.5,466.67,94.33,,232.33,213.43
2011-05-18,76.0,137.0,,39.0,92.0,55.5,,467.5,151.0,219.08,42.5,542.5,96.38,,237.0,215.44
2011-05-19,76.0,142.0,,39.5,92.5,56.0,,472.5,155.5,220.27,43.0,487.5,97.31,,243.0,215.94
2011-05-20,76.5,150.5,,,93.5,56.49,,487.5,162.5,218.53,,502.5,96.94,,257.0,216.33
2011-05-23,79.5,160.0,,42.0,96.5,59.0,,555.0,171.67,,44.0,561.67,,,264.33,
2011-05-24,80.5,151.0,,43.09,98.5,60.0,,502.5,166.5,223.27,44.48,525.0,98.75,,257.5,221.93
2011-05-25,79.0,151.5,,42.0,96.0,59.0,,505.0,162.0,222.43,44.0,522.5,96.66,,245.0,220.2
2011-05-26,77.5,152.5,,41.84,94.5,58.5,,517.5,164.0,222.72,43.75,525.0,98.0,,247.0,219.5
2011-05-27,79.0,157.5,,41.42,97.0,58.79,,522.5,169.5,221.29,45.17,535.0,97.41,,246.5,219.26
2011-05-31,78.0,151.5,,41.5,94.0,58.0,,521.67,164.5,212.0,44.5,538.33,97.0,,245.0,214.0
2011-06-01,76.5,148.0,,42.0,92.33,55.5,,520.0,162.5,,45.0,542.5,,,246.0,
2011-06-02,76.0,145.5,,41.95,93.0,57.37,,517.5,158.5,219.82,45.54,537.5,98.08,,246.0,215.92
2011-06-03,74.5,139.0,,,89.0,55.5,,492.5,151.25,221.35,,520.0,101.26,,230.5,217.73
2011-06-06,74.5,135.5,,,88.0,,,492.5,153.5,,,525.0,,,235.0,
2011-06-07,74.5,140.5,,,88.0,56.37,,492.5,156.5,219.93,44.94,527.5,100.43,,235.5,215.66
2011-06-08,76.0,147.5,,42.6,90.0,56.54,,525.0,164.5,218.31,46.13,560.0,101.08,,243.5,215.23
2011-06-09,76.0,147.5,,44.08,91.0,58.2,,530.0,167.0,221.63,47.01,572.5,100.33,,255.0,218.0
2011-06-10,78.0,154.5,,45.38,91.5,58.94,,535.0,173.5,222.32,47.56,582.5,101.25,,257.5,217.8
2011-06-13,81.0,155.5,,45.52,98.5,59.48,,575.0,179.5,223.85,49.01,600.0,101.75,,276.0,219.95
2011-06-14,80.67,153.67,,44.54,98.33,58.0,,563.33,174.33,224.62,47.32,580.0,103.76,,265.33,220.32
2011-06-15,83.0,158.0,,46.0,101.0,59.0,,595.0,183.5,225.65,47.5,625.0,104.89,,284.0,
2011-06-16,79.0,165.5,,47.0,103.5,61.54,,620.0,186.75,228.19,47.5,625.0,102.88,,287.0,221.46
2011-06-17,79.0,161.5,,46.0,102.5,61.47,,602.5,178.0,231.38,48.0,622.5,105.7,,276.0,226.79
2011-06-20,82.5,159.5,,47.5,104.5,61.0,,590.0,179.0,235.86,48.5,615.0,109.18,,277.0,228.66
