Date,AT,BE,CY,FI,FR,DE,GR,IE,IT,LT,NL,PT,SK,SI,ES,LV
2010-06-15,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,
2010-06-16,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,
2010-06-17,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,
2010-06-18,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,
2010-06-21,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,
2010-06-22,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,
2010-06-23,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,
2010-06-24,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,
2010-06-25,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,
2010-06-28,84.5,139.0,,32.0,94.5,43.0,,261.0,182.0,271.67,48.5,315.0,85.5,79.0,260.0,356.67
2010-06-29,91.0,146.33,,33.33,95.67,45.33,,268.33,194.0,277.5,49.67,318.33,90.0,85.0,265.0,365.0
2010-06-30,87.5,137.5,,32.0,88.0,42.0,,256.0,183.5,273.33,47.0,292.5,86.0,80.5,252.0,361.67
2010-07-01,85.67,138.67,,32.0,83.67,42.67,,258.0,179.0,281.32,46.0,296.0,89.7,85.83,257.67,371.84
2010-07-02,84.5,130.0,,31.5,79.0,40.5,,248.0,170.5,275.0,44.5,275.0,90.87,86.81,250.0,369.0
2010-07-05,88.0,134.0,,33.5,85.0,43.0,,253.5,176.0,277.5,47.5,282.5,86.0,80.0,258.0,364.0
2010-07-06,86.5,127.0,,31.0,85.0,41.5,,246.0,174.0,271.67,45.5,275.0,87.33,83.33,247.5,356.0
2010-07-07,87.0,123.5,,31.0,85.0,41.0,,243.0,169.0,272.5,45.5,275.0,86.0,80.0,245.0,359.0
2010-07-08,82.0,110.0,,29.5,81.0,39.0,,234.5,163.0,270.0,43.5,270.0,84.5,79.0,227.5,354.0
2010-07-09,80.33,104.33,,29.0,79.67,38.67,,224.67,163.0,260.0,43.0,258.67,83.0,76.5,206.33,347.0
2010-07-12,79.5,110.5,,28.5,79.5,39.0,,229.5,169.5,260.0,44.5,269.0,82.0,75.0,214.5,346.0
2010-07-13,78.5,106.5,,28.0,77.5,38.0,,222.5,169.0,255.0,43.5,274.5,80.67,75.33,205.5,338.33
2010-07-14,79.5,109.0,,29.5,77.5,39.5,,235.5,174.5,253.33,44.0,279.0,79.33,75.0,217.5,336.67
2010-07-15,79.0,110.0,,29.0,77.5,39.0,,244.0,173.5,260.0,44.0,279.0,79.0,75.0,215.0,342.5
2010-07-16,78.5,106.5,,28.0,76.5,38.0,,244.0,170.5,252.0,43.5,270.0,78.5,74.0,211.5,335.0
2010-07-19,91.5,108.5,,29.5,80.0,39.5,,256.0,172.5,262.5,45.0,279.5,84.0,79.0,209.0,345.0
2010-07-20,91.5,107.5,,29.0,80.25,40.0,,252.0,172.5,255.0,46.5,282.5,82.5,77.5,208.0,338.0
2010-07-21,86.0,103.5,,29.0,76.33,39.5,,248.0,168.33,251.0,45.5,274.0,81.0,76.0,201.0,333.67
2010-07-22,85.0,102.0,,27.5,76.5,40.0,,244.5,166.0,247.5,45.0,277.5,82.33,75.0,199.33,327.5
2010-07-23,83.0,98.5,,24.0,69.5,40.0,,239.0,158.0,247.5,41.5,265.5,82.33,75.0,199.0,327.5
2010-07-26,74.5,93.5,,22.0,64.0,37.0,,222.0,142.5,241.33,39.5,242.0,80.67,73.0,183.5,323.33
2010-07-27,72.0,89.33,,22.67,61.33,35.33,,204.33,131.0,241.0,37.67,218.0,78.0,70.33,174.33,323.0
2010-07-28,73.0,95.0,,22.5,63.0,35.5,,200.0,134.0,240.5,37.0,220.0,77.5,69.0,180.5,322.0
2010-07-29,71.67,93.67,,23.67,63.67,36.33,,204.0,133.33,236.0,37.0,216.67,78.33,70.67,179.0,319.67
2010-07-30,73.5,96.5,,23.5,65.0,36.5,,206.0,136.0,239.0,38.0,223.5,76.0,69.0,182.5,319.5
2010-08-02,70.5,93.0,,23.0,62.5,35.5,,202.5,128.0,234.0,37.0,214.5,75.0,67.0,178.0,314.5
2010-08-03,68.33,90.67,,21.67,58.33,35.0,,195.0,124.33,230.0,35.67,213.33,73.33,67.0,176.67,310.0
2010-08-04,68.5,92.5,,24.0,59.5,36.5,,203.5,129.5,231.5,36.0,221.5,73.5,67.0,182.0,314.0
2010-08-05,72.5,100.5,,26.5,62.5,38.0,,211.0,134.5,229.33,39.5,232.5,75.0,67.0,189.5,311.33
2010-08-06,77.0,105.5,,27.0,65.5,40.0,,219.5,141.0,229.33,43.0,239.5,74.33,67.0,193.0,313.0
2010-08-09,78.0,107.5,,25.0,66.0,40.5,,230.0,145.0,229.0,44.0,243.0,72.0,66.67,192.5,312.0
2010-08-10,79.5,109.0,,25.0,67.0,41.5,,245.0,155.0,228.33,45.0,246.0,72.33,66.67,198.5,311.67
2010-08-11,83.5,113.0,,26.5,71.0,43.0,,266.0,170.5,235.0,47.0,267.5,73.0,67.0,213.0,315.0
2010-08-12,83.5,113.5,,27.5,71.0,45.5,,274.0,175.0,236.67,47.5,266.0,73.33,67.0,214.5,316.33
2010-08-13,84.0,113.0,,27.5,71.5,44.0,,276.5,179.5,236.0,47.5,270.0,73.33,66.5,215.5,316.0
2010-08-16,85.33,113.5,,28.0,73.33,45.67,,298.0,196.0,238.0,47.5,274.0,73.33,66.5,221.67,319.5
2010-08-17,82.0,112.5,,27.0,69.5,42.5,,268.5,184.5,235.0,49.0,260.5,73.67,66.67,205.5,313.33
2010-08-18,80.0,111.5,,27.0,69.5,42.0,,267.0,180.5,235.67,47.5,260.0,72.0,65.5,205.5,314.67
2010-08-19,82.67,112.0,,27.0,71.17,41.33,,273.67,186.67,238.5,46.0,264.67,71.5,65.5,211.33,325.0
2010-08-20,87.5,117.5,,28.0,73.0,42.5,,306.5,202.0,248.0,48.0,281.5,72.5,66.0,230.5,326.0
2010-08-23,81.5,113.5,,27.5,71.83,41.75,,288.0,197.0,245.0,46.0,273.0,72.67,65.5,224.25,323.33
2010-08-24,83.5,116.5,,28.5,74.0,42.5,,302.5,209.0,251.0,48.0,290.0,72.5,66.0,233.0,326.5
2010-08-25,88.0,120.0,,29.5,80.0,42.5,,316.0,221.5,260.0,49.0,313.5,77.0,71.5,240.0,331.0
2010-08-26,87.5,122.0,,27.5,79.0,41.5,,330.0,224.0,265.0,46.5,333.5,77.5,71.5,242.0,332.0
2010-08-27,89.0,126.5,,27.0,79.5,41.75,,334.0,227.0,275.0,47.0,337.5,81.0,72.5,245.0,335.5
2010-08-31,89.5,129.0,,29.0,80.5,42.5,,346.5,227.5,281.67,47.5,339.5,84.0,77.5,239.5,333.67
2010-09-01,82.5,121.0,,27.5,76.0,37.5,,323.5,205.0,275.0,44.0,319.0,83.0,77.0,217.5,320.0
2010-09-02,81.5,118.5,,27.0,73.0,36.0,,335.0,199.0,272.5,42.5,298.5,83.0,75.0,209.5,320.0
2010-09-03,79.67,115.67,,25.67,69.0,35.0,,331.67,186.0,270.0,44.67,288.67,82.0,72.5,206.67,317.0
2010-09-06,82.0,127.0,,26.0,70.33,37.0,,332.33,190.0,266.0,43.0,293.67,82.36,72.66,212.33,316.0
2010-09-07,87.0,138.5,,30.0,75.5,39.5,,375.0,210.5,275.5,46.5,321.5,82.0,72.5,233.0,325.0
2010-09-08,84.5,134.0,,29.0,75.5,37.5,,362.5,207.0,278.33,44.5,318.5,83.5,72.5,227.0,326.0
2010-09-09,84.33,132.33,,29.0,75.0,37.67,,376.0,201.67,276.67,44.67,329.33,81.5,73.0,227.33,321.0
2010-09-10,84.5,133.0,,29.0,75.0,37.0,,367.5,197.5,280.0,44.0,325.5,81.5,71.0,224.0,326.0
2010-09-13,82.0,129.67,,27.33,72.67,37.0,,363.67,189.0,277.0,43.0,319.67,81.0,70.0,214.67,321.33
2010-09-14,84.5,135.5,,29.5,74.5,38.0,,376.0,194.5,279.0,45.5,333.5,78.5,70.0,227.5,325.0
2010-09-15,86.0,142.0,,29.67,76.0,38.0,,385.0,194.67,278.33,45.0,342.0,81.0,72.0,229.67,324.0
2010-09-16,86.0,139.5,,28.5,75.5,37.0,,385.0,189.0,273.0,44.5,345.5,81.0,72.0,227.5,323.5
2010-09-17,86.0,139.0,,28.5,74.5,37.0,,415.0,189.0,272.5,45.0,357.5,80.0,70.0,234.0,321.0
2010-09-20,86.5,142.0,,29.0,76.5,37.5,,438.5,192.0,271.0,45.5,367.5,81.0,72.67,233.0,320.67
2010-09-21,85.67,140.33,,28.33,76.33,38.0,,433.33,190.0,267.5,44.67,366.67,80.5,75.0,232.0,315.0
2010-09-22,88.33,140.33,,28.67,77.67,39.33,,458.33,194.67,270.0,46.0,386.67,79.0,71.0,231.33,317.33
2010-09-23,89.0,138.5,,29.0,78.0,38.5,,472.5,193.0,275.0,46.5,395.0,81.0,71.5,222.0,321.0
2010-09-24,85.5,135.5,,28.5,77.0,38.0,,450.0,187.0,272.5,46.0,375.0,78.5,71.5,219.0,321.0
2010-09-27,85.5,133.5,,29.5,76.0,38.5,,482.5,197.0,270.0,45.5,420.0,78.5,70.0,225.0,317.0
2010-09-28,86.5,133.0,,30.0,79.5,38.5,,477.5,199.0,273.0,45.0,430.0,83.0,71.5,230.0,318.0
2010-09-29,84.5,129.5,,29.5,77.0,38.0,,457.5,195.5,272.0,44.5,430.0,82.5,72.5,226.5,321.33
2010-09-30,82.67,128.0,,29.0,78.0,37.67,,448.33,195.0,272.0,43.67,398.33,81.5,71.5,226.0,319.5
2010-10-01,82.0,125.0,,29.5,77.0,37.0,,437.5,191.5,269.0,44.5,399.0,80.5,71.0,226.0,320.0
2010-10-04,80.0,126.5,,29.5,77.5,36.5,,422.5,193.5,262.33,44.75,400.0,81.0,71.0,226.0,310.0
2010-10-05,80.5,126.5,,29.5,78.0,37.0,,422.5,191.0,257.67,45.0,395.0,78.5,70.5,225.0,302.33
2010-10-06,79.5,125.5,,29.5,77.5,37.0,,437.5,190.0,252.0,45.0,400.0,79.0,71.0,228.0,300.0
2010-10-07,79.5,125.33,,29.67,77.0,37.0,,432.5,191.0,246.0,45.0,400.0,79.0,72.0,226.0,297.0
2010-10-08,77.5,122.0,,28.5,74.5,35.5,,427.5,181.5,246.67,43.0,387.5,78.5,71.0,215.5,295.0
2010-10-11,75.0,119.5,,27.5,71.5,34.0,,417.67,176.33,250.0,41.5,379.0,79.72,71.0,206.0,294.0
2010-10-12,76.0,124.0,,28.0,70.5,33.5,,433.5,181.5,240.0,44.0,391.5,78.5,70.0,210.0,290.0
2010-10-13,69.0,118.0,,26.67,66.33,31.33,,400.0,168.0,225.0,39.33,360.0,76.5,66.0,196.67,268.0
2010-10-14,67.0,114.5,,26.0,66.0,31.0,,390.0,166.0,232.5,39.0,360.0,73.67,67.5,198.0,272.5
2010-10-15,68.0,116.5,,26.0,64.5,31.0,,391.0,165.5,230.0,38.5,352.5,70.0,64.5,197.5,269.0
2010-10-18,67.5,115.0,,26.0,65.0,31.5,,386.0,164.0,231.0,41.0,339.0,72.5,65.5,196.0,271.0
2010-10-19,68.0,116.5,,26.0,64.0,31.0,,410.0,165.0,241.67,41.0,340.0,73.33,65.5,198.0,277.0
2010-10-20,67.0,116.5,,26.0,65.33,31.67,,407.0,168.0,242.5,41.5,339.33,74.5,64.5,198.5,277.0
2010-10-21,68.0,117.5,,26.5,67.0,31.5,,412.5,170.0,235.0,42.0,343.5,71.5,62.5,201.5,271.33
2010-10-22,68.5,116.0,,26.0,67.5,31.5,,420.0,170.5,240.0,43.0,341.0,71.5,62.5,201.5,275.0
2010-10-25,67.5,110.0,,25.5,67.0,32.0,,416.0,167.0,240.0,43.0,335.0,72.5,62.5,198.5,275.0
2010-10-26,68.0,112.0,,25.5,66.5,32.0,,419.0,166.0,240.0,43.0,328.5,71.5,62.5,198.5,275.0
2010-10-27,69.0,113.5,,25.5,66.5,33.0,,437.5,169.5,242.5,44.0,347.0,73.0,62.5,204.5,275.0
2010-10-28,69.0,113.5,,25.5,66.5,33.5,,457.5,168.0,242.5,44.0,359.0,71.5,62.5,207.5,277.5
2010-10-29,71.0,117.0,,27.0,68.5,34.0,,472.5,170.5,244.0,46.0,378.5,71.5,62.5,213.5,277.5
2010-11-01,71.5,117.5,,26.0,69.5,34.0,,492.5,173.5,242.5,45.0,387.5,70.5,62.0,223.0,272.5
2010-11-02,71.33,120.0,,27.0,70.67,35.0,,508.33,176.67,241.67,46.33,396.0,70.0,61.0,223.67,270.67
2010-11-03,72.0,123.0,,26.0,71.5,35.0,,555.0,181.0,240.33,45.5,417.5,69.0,60.5,228.5,270.67
2010-11-04,71.0,122.5,,26.0,74.0,35.0,,570.0,180.33,230.5,45.5,430.0,65.5,57.5,230.33,256.5
2010-11-05,73.0,132.0,,26.0,76.5,35.0,,582.5,189.0,238.0,46.0,440.0,66.0,57.5,249.0,262.0
2010-11-08,74.0,136.0,,26.67,79.0,36.67,,596.67,198.33,241.67,47.33,461.67,68.5,59.0,262.33,265.0
2010-11-09,75.5,137.0,,27.0,80.0,37.0,,560.0,194.0,241.5,46.5,450.0,69.0,59.5,261.5,265.0
2010-11-10,74.0,138.5,,28.5,83.5,37.5,,580.0,198.0,245.0,48.0,467.5,66.5,60.0,275.5,266.0
2010-11-11,75.5,140.5,,27.5,83.5,37.5,,590.0,200.0,245.0,49.5,474.0,68.0,59.0,278.0,266.0
2010-11-12,73.0,133.5,,27.0,82.0,37.5,,560.0,183.0,246.0,49.0,426.67,71.0,62.0,258.67,270.0
2010-11-15,71.0,133.5,,26.5,78.5,37.0,,490.0,178.5,243.5,47.0,405.0,69.0,64.56,247.0,268.5
2010-11-16,73.5,135.0,,26.0,81.0,38.0,,505.0,184.0,245.5,48.5,410.0,71.2,65.18,256.0,271.0
2010-11-17,72.5,134.5,,26.0,80.0,37.0,,508.33,184.0,246.5,47.0,400.0,70.0,63.55,255.5,267.5
2010-11-18,71.0,131.5,,25.5,79.5,36.0,,497.5,179.0,240.67,45.5,400.0,70.11,62.28,254.67,258.33
2010-11-19,71.0,130.67,,25.67,79.33,36.0,,496.67,180.33,242.0,45.33,405.0,69.7,61.62,261.0,260.0
2010-11-22,72.0,138.5,,26.0,82.5,37.0,,525.0,189.0,242.0,48.0,447.5,68.67,60.5,279.0,261.67
2010-11-23,75.0,146.5,,29.0,86.5,41.0,,563.33,196.33,247.5,51.0,475.0,70.0,61.5,299.0,268.5
2010-11-24,74.67,144.67,,27.33,86.0,40.67,,570.0,199.0,250.0,50.0,481.67,72.0,61.5,293.67,273.0
2010-11-25,75.0,148.0,,26.0,85.5,40.5,,575.0,198.33,252.5,49.5,468.33,73.6,64.1,297.33,273.5
2010-11-26,81.0,155.5,,29.0,93.0,45.0,,586.67,213.33,257.5,51.5,493.33,72.5,65.61,322.33,274.5
2010-11-29,87.5,176.5,,32.0,97.5,50.0,,597.5,242.0,267.5,56.0,535.0,75.5,66.5,348.5,280.0
2010-11-30,92.0,202.5,,30.5,103.5,53.5,,593.0,265.5,281.67,59.0,530.0,85.0,73.67,364.5,288.33
2010-12-01,87.5,185.0,,29.5,93.5,49.5,,555.0,218.33,271.67,55.0,465.0,86.5,71.0,310.0,279.67
2010-12-02,80.5,177.5,,28.5,90.0,48.0,,537.5,208.0,261.67,54.0,430.0,84.5,73.5,287.5,274.0
2010-12-03,77.5,181.0,,28.0,89.5,44.0,,535.0,212.0,258.5,52.5,420.0,82.5,68.0,294.0,272.0
2010-12-06,80.5,184.0,,29.0,92.0,45.5,,545.0,211.5,257.33,56.0,437.5,80.0,68.0,312.67,271.33
2010-12-07,81.5,180.0,,29.0,92.5,44.5,,530.0,202.0,254.5,55.0,420.0,77.0,67.0,305.5,262.0
2010-12-08,84.5,181.0,,30.0,96.0,49.5,,517.5,188.0,255.3,57.0,420.0,,,299.0,270.11
2010-12-09,90.0,190.33,,30.33,100.67,51.67,,545.0,208.67,251.67,58.0,450.0,79.0,68.0,325.33,267.33
2010-12-10,94.0,200.0,,31.0,103.0,53.5,,552.5,219.0,246.5,59.5,467.5,79.0,68.0,337.0,262.5
2010-12-13,91.0,193.5,,29.0,100.5,51.5,,545.0,205.0,250.67,57.5,458.5,79.5,69.5,331.0,263.33
2010-12-14,86.5,190.0,,29.25,98.5,51.5,,532.0,198.0,250.67,57.0,431.5,79.5,69.5,320.5,263.33
2010-12-15,87.0,183.0,,29.5,97.5,52.0,,528.5,192.5,251.0,57.5,423.5,77.0,69.5,315.5,262.5
2010-12-16,89.0,192.5,,30.5,99.5,52.5,,551.5,200.0,250.33,58.5,448.5,77.0,69.5,324.5,260.0
2010-12-17,90.0,197.0,,30.0,101.0,54.0,,569.0,200.0,242.67,58.5,460.0,79.5,70.0,330.0,257.33
2010-12-20,94.0,201.0,,31.0,104.5,54.5,,575.0,211.0,249.5,59.5,470.0,,72.45,342.0,260.0
2010-12-21,94.0,205.0,,32.0,104.5,54.0,,585.0,214.5,250.0,59.0,477.5,80.0,73.0,339.0,260.0
2010-12-22,95.0,210.0,,32.0,104.5,56.0,,590.0,222.33,250.0,60.33,485.67,80.51,74.03,345.0,260.0
2010-12-23,97.0,214.5,,31.0,105.0,55.5,,600.0,228.5,250.0,59.5,487.5,,74.03,344.5,260.0
2010-12-24,98.28,216.39,,32.62,106.58,57.45,,598.1,234.1,249.52,60.92,493.11,,74.51,345.56,258.56
2010-12-29,96.5,211.0,,30.5,105.0,56.0,,592.5,231.5,249.61,59.5,487.5,,,343.0,257.25
2010-12-30,98.5,215.0,,32.5,106.5,57.5,,600.0,236.0,249.15,62.0,494.5,81.85,,347.0,257.04
2010-12-31,98.0,215.0,,32.33,106.0,57.67,,596.5,234.5,250.0,61.33,494.5,81.66,73.27,345.5,255.0
2011-01-04,95.0,213.5,,31.5,104.0,54.0,,590.0,229.0,240.5,58.5,486.5,79.5,69.5,335.0,244.0
2011-01-05,95.33,217.67,,32.0,105.67,54.0,,601.67,234.33,245.0,59.33,490.0,79.5,69.5,332.67,247.5
2011-01-06,97.0,231.0,,32.5,105.5,54.0,,622.5,244.0,248.33,58.5,515.0,81.5,73.0,345.0,252.33
2011-01-07,99.5,246.0,,33.5,109.0,57.0,,647.5,253.5,257.5,61.0,540.0,86.0,76.0,356.0,256.0
2011-01-10,101.5,251.0,,36.0,108.5,59.5,,666.0,252.0,258.0,62.5,545.0,90.5,82.0,356.5,264.0
2011-01-11,99.5,241.5,,35.5,107.67,58.5,,648.5,239.5,257.0,58.5,528.5,92.0,83.0,343.5,258.5
2011-01-12,96.0,226.0,,35.0,107.5,57.5,,627.5,221.0,255.5,58.0,498.33,90.0,81.0,325.33,254.5
2011-01-13,93.5,206.5,,34.0,104.0,58.5,,612.5,209.0,256.5,56.0,477.5,89.0,80.0,303.5,254.5
2011-01-14,92.5,199.0,,34.5,101.5,58.0,,597.5,201.0,255.0,55.0,462.5,86.67,81.67,292.0,255.0
2011-01-17,93.0,200.0,,36.5,103.5,59.5,,607.5,208.0,254.0,56.5,475.0,87.5,85.0,302.0,254.5
2011-01-18,94.0,203.33,,36.33,102.67,58.67,,610.0,206.75,254.33,58.0,479.25,88.0,80.0,296.67,252.0
2011-01-19,90.5,190.0,,37.0,98.0,57.0,,597.5,194.0,255.5,56.5,452.5,88.0,81.5,281.0,254.0
2011-01-20,90.0,185.0,,37.0,97.0,57.0,,587.5,190.0,257.33,56.0,447.5,88.33,85.0,275.0,255.0
2011-01-21,88.5,176.0,,35.5,93.5,55.0,,590.0,184.0,256.5,54.0,427.5,88.0,83.0,264.5,253.0
2011-01-24,85.5,166.0,,34.5,90.5,54.5,,595.0,176.0,253.33,54.0,423.0,85.0,80.0,250.5,251.5
2011-01-25,87.0,170.5,,36.5,93.5,56.0,,610.0,183.5,252.5,57.0,440.0,83.5,85.0,267.5,251.5
2011-01-26,88.0,173.33,,37.0,95.33,59.33,,615.0,187.67,254.0,58.67,445.0,83.5,80.0,269.0,249.0
2011-01-27,88.33,179.67,,37.67,97.33,59.0,,617.67,188.33,253.5,58.33,452.0,85.5,85.0,272.0,252.5
2011-01-28,88.33,175.67,,38.0,98.0,59.0,,609.33,183.0,260.0,58.33,452.33,87.0,82.0,264.33,257.5
2011-01-31,86.5,169.0,,38.5,97.5,58.5,,571.5,171.0,261.67,58.0,420.0,87.5,82.0,247.0,259.33
2011-02-01,81.67,153.33,,35.67,91.0,55.33,,546.67,159.33,255.0,54.33,384.33,84.5,78.0,222.67,251.0
2011-02-02,80.33,144.67,,34.33,86.33,52.0,,538.33,154.67,251.67,52.33,376.67,83.33,82.0,213.67,249.0
2011-02-03,81.5,152.5,,35.5,87.5,53.5,,552.5,166.0,257.33,51.5,392.67,83.5,79.0,225.67,253.33
2011-02-04,81.0,153.5,,35.0,86.0,51.0,,552.5,163.0,255.0,51.5,404.5,83.0,78.33,218.0,251.67
2011-02-07,81.0,156.0,,36.0,86.5,51.75,,549.0,167.5,252.33,51.0,412.0,82.33,78.0,228.0,249.0
2011-02-08,81.0,159.5,,36.0,86.5,51.75,,552.5,170.5,252.5,52.0,422.5,82.67,79.33,232.5,250.0
2011-02-09,81.0,162.0,,36.0,87.5,51.0,,553.33,170.0,251.0,52.5,420.0,83.0,79.33,232.5,249.0
2011-02-10,82.5,164.0,,37.0,87.0,51.0,,552.5,170.5,254.33,53.0,426.5,83.0,80.0,233.0,254.0
2011-02-11,83.0,165.33,,37.33,89.0,52.33,,568.33,178.67,259.33,53.67,436.0,83.0,80.0,243.33,258.5
2011-02-14,84.33,168.33,,37.67,90.33,53.0,,575.67,178.33,261.67,54.0,447.67,83.5,80.67,251.33,254.67
2011-02-15,83.0,166.0,,36.67,89.0,51.33,,574.33,176.0,260.0,52.0,441.0,84.0,80.0,249.0,256.0
2011-02-16,83.5,163.5,,36.0,88.5,51.5,,577.5,172.0,256.5,53.0,440.0,84.0,80.5,244.0,257.0
2011-02-17,83.0,163.0,,36.0,89.0,51.0,,580.0,175.0,253.67,52.0,447.5,84.0,81.67,247.0,253.0
2011-02-18,82.0,165.5,,36.0,88.5,51.5,,575.0,173.0,254.67,51.5,451.0,82.67,81.67,245.5,256.0
2011-02-21,83.5,167.5,,35.5,89.5,51.0,,578.5,177.5,254.5,52.0,460.0,83.0,82.0,254.5,254.5
2011-02-22,83.33,169.33,,35.67,90.0,52.17,,580.0,180.33,259.5,51.33,465.0,85.5,83.0,256.0,258.0
2011-02-23,84.5,175.5,,37.5,91.25,53.0,,590.0,183.5,256.5,52.25,470.5,85.5,84.0,261.5,258.0
2011-02-24,85.0,177.5,,36.5,91.0,53.0,,597.5,189.0,262.0,51.5,470.0,88.5,85.33,269.0,259.67
2011-02-25,84.0,176.0,,37.0,91.0,52.5,,590.0,184.0,257.33,52.5,470.0,87.5,84.5,263.0,257.5
2011-02-28,82.17,169.33,,35.67,88.33,50.83,,570.0,177.33,256.67,51.5,458.67,87.0,84.5,252.33,257.0
2011-03-01,80.33,167.0,,35.33,88.33,49.17,,565.67,175.67,253.5,49.33,458.67,85.67,84.33,246.67,253.5
2011-03-02,77.33,164.33,,33.67,85.33,46.67,,566.0,172.33,252.5,46.67,454.0,86.0,85.0,242.67,254.0
2011-03-03,74.5,157.0,,33.0,82.5,45.5,,562.0,169.0,247.5,45.5,463.5,86.0,83.5,238.5,247.0
2011-03-04,76.0,157.0,,33.0,82.5,45.5,,566.67,172.0,247.33,45.5,476.0,86.33,84.0,236.0,247.33
2011-03-07,76.33,159.33,,33.33,82.83,46.5,,573.33,172.33,243.5,45.67,485.0,86.0,83.0,237.33,242.0
2011-03-08,72.5,158.0,,32.5,80.5,46.0,,575.0,173.0,244.67,44.5,487.5,85.5,83.67,240.0,242.0
2011-03-09,74.33,162.67,,33.33,83.17,46.67,,578.33,177.67,242.0,44.0,489.67,85.0,82.67,248.33,237.5
2011-03-10,74.0,164.0,,33.5,84.5,47.0,,585.0,181.0,243.0,44.5,498.5,82.5,81.5,255.0,240.0
2011-03-11,74.5,164.0,,33.0,83.5,46.83,,591.5,176.5,244.5,45.0,510.0,85.0,81.5,255.5,242.5
2011-03-14,71.0,152.67,,31.67,80.33,45.0,,597.5,160.67,241.33,43.33,491.67,83.67,81.33,238.0,239.0
2011-03-15,69.5,151.5,,31.0,79.5,44.0,,592.5,161.5,242.0,42.0,496.5,83.0,80.5,236.5,239.0
2011-03-16,66.0,145.5,,30.5,77.5,44.25,,582.5,159.5,242.0,40.5,507.5,82.67,80.5,225.5,240.0
2011-03-17,63.5,140.0,,29.5,74.5,43.0,,570.0,155.5,242.0,40.5,503.0,80.5,80.5,217.5,240.0
2011-03-18,61.0,133.5,,28.5,72.5,42.0,,575.0,151.0,239.5,39.0,489.0,82.0,79.0,208.0,240.0
2011-03-21,61.0,137.0,,32.0,75.5,44.5,,580.0,154.5,242.0,41.0,492.5,83.0,78.5,208.0,242.0
2011-03-22,61.5,140.0,,30.5,76.5,47.0,,605.0,156.0,235.0,42.0,525.0,80.67,77.5,214.0,234.0
2011-03-23,62.5,141.67,,30.67,76.5,46.0,,602.5,156.5,234.0,40.33,522.5,79.0,77.67,216.5,235.5
2011-03-24,60.0,141.0,,30.0,77.0,45.0,,600.0,156.0,231.0,39.0,525.0,78.0,76.0,220.0,232.5
2011-03-25,60.5,142.0,,30.5,76.5,44.0,,606.5,156.0,228.5,39.0,540.0,78.0,76.0,225.0,228.5
2011-03-28,60.5,138.5,,30.0,74.0,43.5,,597.0,150.67,224.67,38.5,538.33,78.5,78.0,217.33,226.0
2011-03-29,59.0,135.0,,28.0,73.5,42.5,,602.5,146.5,222.5,37.0,545.0,78.0,77.0,221.0,225.0
2011-03-30,57.0,134.0,,28.0,73.0,43.0,,616.5,146.0,221.5,36.0,560.0,78.0,76.0,223.5,223.5
2011-03-31,58.5,138.0,,27.5,73.0,44.0,,630.0,146.0,216.0,36.5,567.5,77.0,78.5,230.5,218.5
2011-04-01,53.5,130.5,,27.0,72.0,42.0,,616.5,138.5,215.0,35.0,561.5,78.0,75.0,226.0,216.0
2011-04-04,53.5,124.0,,25.5,67.33,39.67,,586.67,134.33,205.0,33.5,576.0,76.0,75.0,218.67,207.5
2011-04-05,53.67,122.33,,25.0,66.83,39.17,,578.67,136.67,208.5,34.0,580.0,76.0,75.0,218.67,211.0
2011-04-06,48.0,113.0,,23.5,62.0,36.0,,523.0,128.0,206.0,31.0,549.0,75.5,74.5,200.0,210.0
2011-04-07,49.5,117.0,,24.0,62.0,37.5,,523.5,130.0,206.0,31.5,548.0,75.0,74.0,202.5,207.0
2011-04-08,48.5,112.5,,23.0,61.75,37.25,,505.0,123.5,206.5,31.5,532.0,75.5,74.67,195.5,204.0
2011-04-11,49.5,115.5,,21.67,61.75,37.17,,513.0,124.67,205.0,30.33,537.67,74.0,74.0,199.83,204.0
2011-04-12,54.33,122.5,,24.0,64.83,41.0,,528.0,129.83,200.0,32.0,556.0,76.0,74.5,214.0,197.5
2011-04-13,55.5,125.0,,24.0,66.0,42.0,,530.0,135.0,196.33,32.67,568.33,76.67,76.67,220.5,197.0
2011-04-14,58.0,131.0,,23.5,68.0,42.83,,541.0,138.0,197.33,34.0,585.0,75.67,77.33,227.0,197.0
2011-04-15,59.83,133.67,,24.67,70.5,44.17,,564.0,141.5,198.0,33.83,590.0,77.33,78.5,232.0,197.67
2011-04-18,65.5,143.0,,27.0,77.5,46.0,,600.0,158.0,202.33,35.25,617.5,78.33,79.67,250.5,201.0
